sample_id,label,group_id,wnid,class_name,image_path,split,paper_use,dataset_variant
imagenette160_train_008251,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_10546.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001681,701,9,n03888257,parachute,imagenette2-160/train/n03888257/ILSVRC2012_val_00020003.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005201,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_15653.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005141,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_3057.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009186,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_8876.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000319,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_10506.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001101,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_30668.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003155,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_15429.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008565,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_6856.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002504,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_3028.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005270,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_31653.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001042,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_10037.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001141,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_22854.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008837,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_9374.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001959,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_27613.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002950,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_1717.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007391,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_2326.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008277,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_9538.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003162,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_21069.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000408,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_15913.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005006,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_25619.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002617,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/ILSVRC2012_val_00042035.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000140,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_7398.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002951,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_3053.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003978,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_7157.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004936,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_10139.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008269,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_734.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004269,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_6494.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002062,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_6716.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001064,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_13075.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006167,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_42167.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004419,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_5103.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003811,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_11734.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000196,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_3039.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000347,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_11048.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003446,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_14755.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000602,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_6317.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001374,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_69366.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000290,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_11439.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001877,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_17999.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004253,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_2385.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008079,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_8227.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007512,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_715.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004582,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_4983.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002509,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_10936.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005715,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_21289.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002606,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_10729.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006987,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_6844.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005132,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_26577.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000535,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_5235.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002623,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_16839.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000887,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_19158.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008706,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_5373.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002791,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_21037.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006553,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_8675.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004871,497,4,n03028079,church,imagenette2-160/train/n03028079/ILSVRC2012_val_00005598.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001321,701,9,n03888257,parachute,imagenette2-160/train/n03888257/ILSVRC2012_val_00011324.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004723,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_3654.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002700,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_20243.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002014,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_16549.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004979,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_10407.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003413,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_14643.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007179,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_5308.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001754,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_11056.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007618,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_4313.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005513,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_1234.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005695,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_30404.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000374,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_7349.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002765,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_12255.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002938,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_8077.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001428,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_7199.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004786,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_30177.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006729,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_1706.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004401,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_2314.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006965,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_3456.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007644,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_18645.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004049,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_6924.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007038,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_2983.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003682,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_16608.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007815,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_4836.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002817,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_8018.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005879,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_41133.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007373,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_4737.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008886,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_5838.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007212,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_3187.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003901,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_3509.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007716,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_6137.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000667,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_22513.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007418,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_1675.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007394,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_3437.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005947,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_15787.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001603,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_68897.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006340,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_28683.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001156,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_74946.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008173,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_3056.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004710,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_7449.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005997,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_34338.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006269,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_37133.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003044,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_19628.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001294,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_22147.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000081,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_27675.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009069,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_8616.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005661,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_30204.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005086,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_14278.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004120,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_11887.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007153,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_7067.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005599,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_4086.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005311,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_2239.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004926,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_16355.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007562,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_18057.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000360,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_5125.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002456,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_10748.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005458,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_10515.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007785,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_3435.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008631,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_5434.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008714,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_1475.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007390,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_759.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006144,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_32405.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006860,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_5514.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009053,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/ILSVRC2012_val_00012356.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007313,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_2959.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008407,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_5266.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006193,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_53736.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005628,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_24023.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006434,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_39718.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003086,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_1967.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002092,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_17989.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006607,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_988.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007111,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_616.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000936,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_3679.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001265,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_3669.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005448,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_8306.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006439,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_38394.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006481,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_40833.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007992,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_3618.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004539,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_12255.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008713,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_5026.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001619,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_949.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003529,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_6978.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007665,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_336.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000612,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_11288.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005780,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_37984.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003757,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_4003.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007659,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_19728.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005484,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_86329.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002294,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_24278.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004874,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_478.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003178,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_23413.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003289,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_8248.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001606,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_8338.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008196,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_3104.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004476,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_4613.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003893,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_2006.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000739,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_3146.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008392,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_11318.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000444,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_11446.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002028,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_19594.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008433,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_4293.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001790,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_20684.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002344,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_26324.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007037,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_3889.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008840,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_455.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005202,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_9438.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003653,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_2423.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005393,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_10494.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006111,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_25364.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002290,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_14457.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006526,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_9336.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004357,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_10783.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006753,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_3905.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008752,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_3358.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006813,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_8463.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004750,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_3905.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001517,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_12568.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006620,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_1859.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000467,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_18554.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008765,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_504.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004368,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_14624.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005407,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_69.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008962,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_5825.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005391,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_4773.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004923,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_26457.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002243,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_157.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000047,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_6646.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004938,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_56319.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007996,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/ILSVRC2012_val_00035803.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004792,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_95473.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003144,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_29593.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005802,566,5,n03394916,French horn,imagenette2-160/train/n03394916/ILSVRC2012_val_00033784.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008035,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_13166.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002932,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_15064.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007885,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_2127.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000905,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_18596.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006736,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_2788.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003773,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_9799.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008233,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_9746.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008684,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_5637.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002892,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_3408.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006245,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_42673.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004233,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_12037.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008202,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_11063.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002727,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_10373.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001170,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_30899.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006998,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_2958.JPEG,train,False,imagenette2-160_proxy
